event_id,student_id,event_date,event_type,severity,course_id,related_submission_id,event_value,description_code,resolved
877,S00707,2025-09-27 08:32:02.812320407,Plagiarism Flag,Medium,CRS0013,SUB001363,0.1708,PLAGIARISM_SCREEN,True
878,S00983,2025-09-26 22:35:17.755221264,Repeated Revision Anomaly,Medium,CRS0013, SUB001367 ,1.0,LOW_REVISION_ACTIVITY,True
879,S01420,2025-09-26 17:21:26.085197945,AI Detector Flag,High,CRS0013,SUB001369,,AI_DETECTOR_THRESHOLD,True
880,S01420,2025-09-26 16:30:53.683924240,Unusual Collaboration,Medium,CRS0013,SUB001369,,COLLABORATION_PATTERN,True
881,S01144,2025-09-26 16:54:53.382685804,AI Detector Flag,Medium,CRS0013, SUB001370 ,0.8799,AI_DETECTOR_THRESHOLD,True
882,S01435,2025-09-27 10:29:54.564052026,AI Detector Flag,High,CRS0013,SUB001371,0.1305,AI_DETECTOR_THRESHOLD,False
883,S01435,2025-09-27 10:00:22.558682711,Similarity Flag,High,CRS0013,SUB001371,0.1506,SIMILARITY_THRESHOLD,True
884,S00860,2025-09-27 08:02:57.403781481,Unusual Collaboration,Medium,CRS0013,SUB001373,,COLLABORATION_PATTERN,True
885,S00318,2025-09-29 20:50:06.146858899, AI Detector Flag ,High,CRS0013,SUB001374,0.7631,AI_DETECTOR_THRESHOLD,YES
886,S00318,2025-09-29 20:14:14.693044208,Excessive Copy-Paste,High,CRS0013,SUB001374,0.0571,COPY_PASTE_ANOMALY,True
887,S00318,2025-09-29 21:29:14.693044208,Unusual Collaboration,High,CRS0013,SUB001374,,COLLABORATION_PATTERN,False
888,S00666,2025-09-26 18:56:24.880061146,Plagiarism Flag,Medium,CRS0013,SUB001375,0.3237,PLAGIARISM_SCREEN,False
889,S00239,2025-09-27 02:50:08.795940212,Ai Detector Flag,Medium,CRS0013,SUB001377,0.7744,AI_DETECTOR_THRESHOLD,True
890,S00239,2025-09-27 02:03:55.201687188,Rapid Submission,Low,CRS0013,SUB001377,20.55,RAPID_SUBMISSION,True
891,S01112,2025-09-25 21:51:00.499483703,AI Detector Flag,High,CRS0013,SUB001378,0.8142,AI_DETECTOR_THRESHOLD,True
892,S01472,2026-07-13 15:14:18.563918379,Excessive Copy-Paste,High,CRS0048,SUB001379,0.1414,COPY_PASTE_ANOMALY,True
893,S00004,2026-07-11 13:17:34.106779425,AI Detector Flag,High,CRS0048,SUB001381,0.8872,AI_DETECTOR_THRESHOLD,True
894,S00004,2026-07-11 12:59:58.246890819,Plagiarism Flag,Medium,CRS0048,SUB001381,0.0859,PLAGIARISM_SCREEN,False
895,S00042,2026-07-13 12:40:33.976101976,AI Detector Flag,Medium,CRS0048,SUB001383,0.5919,AI_DETECTOR_THRESHOLD,True
896,S00347,2026-07-13 07:18:44.004860612,AI Detector Flag,High,CRS0048,SUB001386,,AI_DETECTOR_THRESHOLD,True
897,S01466,2026-07-12 11:02:15.494770840,Repeated Revision Anomaly, Low ,CRS0048,SUB001387,1.0,LOW_REVISION_ACTIVITY,False
898,S00688,2026-07-13 14:10:07.824762051,AI Detector Flag,High,CRS0048,SUB001388,0.779,AI_DETECTOR_THRESHOLD,YES
899,S00688,2026-07-13 13:28:22.040752244,Unusual Collaboration,High,CRS0048,SUB001388,,COLLABORATION_PATTERN,True
900,S01231,2026-07-14 08:08:48.991816388,AI Detector Flag,Medium,CRS0048,SUB001389,0.7449,AI_DETECTOR_THRESHOLD,True
901,S00967,2026-07-14 07:51:45.388346894,Unauthorized File Sharing,High,CRS0048,SUB001390,,FILE_SHARING_MONITOR,True
902,S00608,2026-07-11 23:35:47.600313279,AI Detector Flag,Medium,CRS0048, SUB001392 ,0.3835,AI_DETECTOR_THRESHOLD,True
903,S00293,2026-07-12 19:25:51.666123439,AI Detector Flag,High,CRS0048,SUB001393,0.1954,AI_DETECTOR_THRESHOLD,True
904,S01262,2026-11-03 20:37:08.356294483,AI Detector Flag,High, CRS0051 ,SUB001394,0.2725,,True
905,S00342,2026-11-04 01:09:37.727655107,Rapid Submission,Low,CRS0051,SUB001395,1.37,RAPID_SUBMISSION,True
906,S00342,2026-11-04 03:24:37.727655107,Unusual Collaboration,High,CRS0051,SUB001395,,COLLABORATION_PATTERN,True
907,S01021,2026-11-03 04:57:26.748322486,AI Detector Flag,High,CRS0051,SUB001397,0.764,AI_DETECTOR_THRESHOLD,True
908,S00895,2026-11-03 21:52:52.086247442,AI Detector Flag,Medium,CRS0051,SUB001399,0.1855,AI_DETECTOR_THRESHOLD,True
909,S01420,2026-11-03 09:12:29.166671075,AI Detector Flag,High,CRS0051,SUB001401,0.7351,AI_DETECTOR_THRESHOLD,True
910,S01420,2026-11-03 14:53:50.485219824,Peer Report,Medium,CRS0051,SUB001401,,PEER_REPORT,False
911,S01224,2026-11-02 13:14:43.687979953,AI Detector Flag,High,CRS0051,SUB001404,0.7941,AI_DETECTOR_THRESHOLD,False
912,S01224,2026-11-02 10:59:16.445114640,Similarity Flag,Medium,CRS0051,SUB001404,0.5031,SIMILARITY_THRESHOLD,True
913,S00700,2026-11-05 03:08:04.566978168,Similarity Flag,Medium,CRS0051,SUB001405,0.398,SIMILARITY_THRESHOLD,False
914,S00926,2026-11-02 21:32:48.214592205,AI Detector Flag,Medium,CRS0051,SUB001406,0.7206,AI_DETECTOR_THRESHOLD,True
915,S00926,2026-11-02 22:04:25.440827074,Similarity Flag,Medium,CRS0051,SUB001406,0.328,SIMILARITY_THRESHOLD,True
916,S00926,2026-11-02 19:32:25.440827074,Unusual Collaboration,Medium,CRS0051,SUB001406,,COLLABORATION_PATTERN,True
917,S00115,2026-11-04 15:47:39.650011276,Rapid Submission,Medium,CRS0051,SUB001408,0.0,RAPID_SUBMISSION,True
918,S01448,2026-11-03 03:22:28.487683437,AI Detector Flag,Medium,CRS0051,SUB001409,0.2692,AI_DETECTOR_THRESHOLD,True
919,S00665,2026-11-03 06:12:36.975474938, Plagiarism Flag ,High,CRS0051,SUB001410,0.5382,PLAGIARISM_SCREEN,True
920,S00422,2026-11-03 13:08:46.326255079,Excessive Copy-Paste,High,CRS0051,SUB001411,0.0435,COPY_PASTE_ANOMALY,False
921,S01154,2026-11-05 08:21:58.798990853,Similarity Flag,High,CRS0051,SUB001412,0.1149,SIMILARITY_THRESHOLD,True
922,S01106,2026-11-03 12:32:04.347006343,AI Detector Flag,High,CRS0051,SUB001413,0.7915,AI_DETECTOR_THRESHOLD,True
923,S00722,2026-11-04 23:17:16.169868793,AI Detector Flag,High,CRS0051,SUB001414,0.7606,AI_DETECTOR_THRESHOLD,False
924,S00722,2026-11-05 00:37:08.534379839,Rapid Submission,Medium,CRS0051,SUB001414,0.0,RAPID_SUBMISSION,False
925,S00014,2026-11-02 14:03:48.314080234,AI Detector Flag, High ,CRS0051,SUB001419,0.3443,AI_DETECTOR_THRESHOLD,True
926,S00662,2026-11-04 01:02:16.352513877,AI Detector Flag, high ,CRS0051,SUB001421,0.8418,AI_DETECTOR_THRESHOLD,True
927,S00662,2026-11-03 22:27:27.089137241,Excessive Copy-Paste,High,CRS0051,SUB001421,0.2467,COPY_PASTE_ANOMALY,True
928,S01322,2026-11-19 02:37:21.634794098,AI Detector Flag,High,CRS0020,SUB001422,0.7775,AI_DETECTOR_THRESHOLD,True
929,S01322,2026-11-19 01:54:41.146868348,Unusual Collaboration,High,CRS0020,SUB001422,,COLLABORATION_PATTERN,True
930,S01029,2026-11-19 02:49:17.620572971,AI Detector Flag, Medium ,CRS0020,SUB001424,0.9012,AI_DETECTOR_THRESHOLD,True
931,S00784,2026-11-19 17:28:16.493826746,AI Detector Flag,Medium,CRS0020,SUB001425,0.6755,AI_DETECTOR_THRESHOLD,True
932,S01374,2026-11-19 16:16:08.491232804,AI Detector Flag,Medium,CRS0020,SUB001426,0.8197,AI_DETECTOR_THRESHOLD,False
933,S01374,2026-11-19 15:20:06.410329154,Similarity Flag,Medium,CRS0020,SUB001426,0.2564,SIMILARITY_THRESHOLD,False
934,S01186,2026-11-19 04:46:49.289338342,Plagiarism Flag,Medium,CRS0020,SUB001428,0.6413,PLAGIARISM_SCREEN,False
935,S00816,2026-11-18 21:34:59.891241957,AI Detector Flag,High,CRS0020,SUB001429,0.8276,AI_DETECTOR_THRESHOLD,True
936,S00435,2026-11-18 19:54:19.925125226,AI Detector Flag,High,CRS0020,SUB001430,0.4012,AI_DETECTOR_THRESHOLD,True
937,S00699,2026-11-18 13:05:48.153769591,Similarity Flag,Medium,CRS0020,SUB001431,0.3038,SIMILARITY_THRESHOLD,True
938,S00699,2026-11-19 09:29:48.153769591,Unauthorized File Sharing,High,CRS0020,SUB001431,,FILE_SHARING_MONITOR,True
939,S01291,2026-11-20 01:42:37.649287006,AI Detector Flag,High,CRS0020,SUB001432,0.8379,AI_DETECTOR_THRESHOLD,True
940,S01098,2026-11-19 17:55:30.222405940,Repeated Revision Anomaly,Low,CRS0020,SUB001433,2.0,LOW_REVISION_ACTIVITY,True
941,S00166,2026-11-19 09:15:38.657860219,AI Detector Flag,High,CRS0020,SUB001434,0.3072,AI_DETECTOR_THRESHOLD,True
942,S00605,2026-11-19 03:59:47.674772980,AI Detector Flag,High,CRS0020,SUB001436,0.7973,AI_DETECTOR_THRESHOLD,True
943,S00399,2026-11-17 05:58:54.881638408,AI Detector Flag,Medium,CRS0020,SUB001438,0.7598,AI_DETECTOR_THRESHOLD,False
944,S00164,2026-11-19 21:26:02.766028166,Similarity Flag,Medium,,SUB001440,0.3653,SIMILARITY_THRESHOLD,True
945,S01107,2026-11-19 19:56:12.677852615,Rapid Submission,Medium, CRS0020 ,SUB001441,9.5,RAPID_SUBMISSION,
946,S01245,2026-11-20 12:03:55.875893880,Unusual Collaboration,High,CRS0020,SUB001442,,COLLABORATION_PATTERN,True
947,S00693,2025-10-05 08:18:51.981363441,Repeated Revision Anomaly,Medium,CRS0068,SUB001444,2.0,LOW_REVISION_ACTIVITY,True
948,S01167,2025-10-02 09:13:59.070375401,AI Detector Flag,Medium,CRS0068,SUB001446,0.2878,AI_DETECTOR_THRESHOLD,True
949,S00536,2025-10-02 12:29:28.497372222,Similarity Flag,,CRS0068,SUB001447,0.212,SIMILARITY_THRESHOLD,True
950,S00743,2025-10-03 20:43:10.846792866,Similarity Flag,High,CRS0068,SUB001449,0.1934,SIMILARITY_THRESHOLD,True
951,S00062,2025-10-02 22:55:44.751804609,PLAGIARISM FLAG,High,CRS0068,SUB001451,0.1724, PLAGIARISM_SCREEN ,True
952,S00518,2025-10-03 02:48:29.054289935,AI Detector Flag,High,CRS0068,SUB001454,0.6733,AI_DETECTOR_THRESHOLD,True
953,S00648,2025-10-03 07:23:45.428765224,Unusual Collaboration,Medium,CRS0068,SUB001455,,COLLABORATION_PATTERN,True
954,S00008,2025-10-03 19:57:27.491549669,Unusual Collaboration,High,CRS0068,SUB001456,,COLLABORATION_PATTERN,0
955,S00689,2025-10-03 15:47:18.694706122,AI Detector Flag,High,CRS0068,SUB001457,0.3805,AI_DETECTOR_THRESHOLD,True
956,S01226,2025-10-02 11:31:16.368914877,Similarity Flag,High,CRS0068,SUB001458,0.2763,SIMILARITY_THRESHOLD,True
957,S00213,2025-10-03 18:00:10.476009561,AI Detector Flag,High, CRS0068 ,SUB001459,0.8627,AI_DETECTOR_THRESHOLD,True
958,S01217,2025-10-03 17:25:42.906322399,Unusual Collaboration,High,CRS0068,SUB001461,,COLLABORATION_PATTERN,True
959,S00652,2025-10-10 21:56:25.448139358,Unusual Collaboration,MEDIUM,CRS0063,SUB001462,,COLLABORATION_PATTERN,False
960,S00135,2025-10-10 03:41:57.078532740,AI Detector Flag,High,CRS0063,SUB001465,0.8389,AI_DETECTOR_THRESHOLD,True
961,S00135,2025-10-10 05:07:22.731916055,Unusual Collaboration,Low,,SUB001465,,COLLABORATION_PATTERN,True
962,S00902,2025-10-10 15:04:21.922654416,Ai Detector Flag,High,CRS0063,SUB001466,0.7317,AI_DETECTOR_THRESHOLD,True
963,S01500,2025-10-11 00:30:18.101663078,AI Detector Flag,High,CRS0063,SUB001468,0.1437,AI_DETECTOR_THRESHOLD,True
964,S00583,2025-10-10 23:55:24.689346549,AI Detector Flag,High,CRS0063,SUB001469,0.8079,AI_DETECTOR_THRESHOLD,True
965,S00636,2025-10-09 21:22:13.338364240,AI Detector Flag,High,CRS0063,SUB001473,0.8264,AI_DETECTOR_THRESHOLD,True
966, S00475 ,2025-10-10 22:14:37.412966354,AI Detector Flag,Medium,CRS0063,SUB001474,0.8726,AI_DETECTOR_THRESHOLD,True
967,S00163,2025-10-09 21:43:48.874012719,Unusual Collaboration, High ,CRS0063,SUB001475,,COLLABORATION_PATTERN,True
968,S00096,2025-10-10 21:07:05.415468836,Similarity Flag,Medium,CRS0063,SUB001477,0.2828,,True
969,S00631,2025-10-10 22:17:56.287221564,AI Detector Flag,High,CRS0063,SUB001479,0.1369,AI_DETECTOR_THRESHOLD,False
970,S00170,2025-11-04 07:41:09,AI Detector Flag,Medium,CRS0028,SUB001483,0.2655,AI_DETECTOR_THRESHOLD,True
971,S00031,2025-11-03 09:15:38.069792411,Unusual Collaboration,Medium,CRS0028,SUB001485,,COLLABORATION_PATTERN,False
972,S01453,2025-11-04 08:35:44.540279506,Excessive Copy-Paste,Medium,CRS0028,SUB001486,0.1691,COPY_PASTE_ANOMALY,True
973,S00845,2025-11-04 11:10:31.086210805,AI Detector Flag,High, CRS0028 ,SUB001487,0.731,AI_DETECTOR_THRESHOLD,True
974,S00845,2025-11-04 12:01:23.332003383,Plagiarism Flag,High,CRS0028,SUB001487,0.1138,PLAGIARISM_SCREEN,True
975,S00757,2025-11-03 00:36:16.473853766,AI Detector Flag,High,CRS0028,SUB001491,0.701,AI_DETECTOR_THRESHOLD,True
976,S00252,2025-11-04 02:11:41.645937381,Rapid Submission,Medium,CRS0028,SUB001493,24.14,RAPID_SUBMISSION,True
977,S00252,2025-11-04 01:03:41.645937381,Unusual Collaboration,Medium,CRS0028,SUB001493,,COLLABORATION_PATTERN,False
978,S00902,2025-11-05 16:11:47.691083563,Rapid Submission,Low,CRS0028,SUB001494,0.0,RAPID_SUBMISSION,True
979,S00242,2025-11-03 18:20:04.998315412,AI Detector Flag,High,,SUB001496,0.8111,AI_DETECTOR_THRESHOLD,True
980,S00096,2026-09-09 02:40:53.675903826,Similarity Flag,High,CRS0066,SUB001498,0.1732,SIMILARITY_THRESHOLD,False
981,S00376,2026-09-09 11:12:48.593422522,AI Detector Flag,High,CRS0066,SUB001501,0.3254,AI_DETECTOR_THRESHOLD,True
982,S01072,2026-09-11 15:55:33.696971150,AI Detector Flag,Medium,CRS0066,SUB001502,0.2429,AI_DETECTOR_THRESHOLD,True
983,S01072,2026-09-11 14:29:25.199071119,Rapid Submission,Medium,CRS0066,SUB001502,0.0,RAPID_SUBMISSION,True
984,S00558,2026-09-09 03:28:15.548798729,AI Detector Flag,Medium,CRS0066,SUB001507,0.7996,AI_DETECTOR_THRESHOLD,True
985,S00660,2026-09-09 18:26:54.373163402,AI Detector Flag,high,CRS0066,SUB001508,0.8113,AI_DETECTOR_THRESHOLD,True
986,S00186,2026-09-09 02:39:39.769113189,Unusual Collaboration,Low,CRS0066,SUB001509,,COLLABORATION_PATTERN,True
987,S00681,2026-09-07 13:13:30.949516896,AI Detector Flag,High, CRS0066 ,SUB001510,0.8334,AI_DETECTOR_THRESHOLD,True
988,S00285,2026-09-09 07:24:48.736550222,Unusual Collaboration,Medium,CRS0066,SUB001512,,COLLABORATION_PATTERN,True
989,S01158,2025-10-11 11:36:07.334727487,AI Detector Flag,High,CRS0029,SUB001516,0.7869,AI_DETECTOR_THRESHOLD,True
990,S01060,2025-10-12 18:05:33.295292473,AI Detector Flag,High,CRS0029,SUB001518,0.8348,AI_DETECTOR_THRESHOLD,True
991,S00991,2025-10-10 23:24:53.056699423,AI Detector Flag,Medium,CRS0029,SUB001519,0.2011,AI_DETECTOR_THRESHOLD,True
992,S00308,2025-10-12 09:21:53.754038411,AI Detector Flag,Medium,CRS0029,SUB001520,0.1836,AI_DETECTOR_THRESHOLD,TRUE
993,S00308,2025-10-13 08:26:22.790101165,Peer Report,Medium,CRS0029,SUB001520,,PEER_REPORT,True
994,S01269,2025-10-12 10:21:54.572518522,AI Detector Flag,High,CRS0029,SUB001522,0.727,,True
995,S00669,2025-10-12 09:40:08.219950628,Rapid Submission,Medium,CRS0029, SUB001524 ,23.33,RAPID_SUBMISSION,True
996,S01139,2025-10-12 19:05:37.954233948,AI Detector Flag,High,CRS0029,SUB001525,0.9021,AI_DETECTOR_THRESHOLD,True
997,S01207,2025-10-13 00:56:24.989690799,AI Detector Flag,Medium,CRS0029,SUB001529,0.2835,AI_DETECTOR_THRESHOLD,True
998,S00599,2025-10-12 09:20:49.259600761,AI Detector Flag,High,CRS0029,SUB001531,0.8521,AI_DETECTOR_THRESHOLD,True
999,S00584,2025-10-14 17:09:32.355573670,AI Detector Flag,High,CRS0029,SUB001532,0.8555,AI_DETECTOR_THRESHOLD,True
1000,S00584,2025-10-14 17:03:18.745662529,Similarity Flag,High,CRS0029,SUB001532,0.3031,SIMILARITY_THRESHOLD,True
1001,S00411,2025-10-14 11:44:03.190405700,Peer Report,Medium, CRS0029 ,SUB001537,,PEER_REPORT,True
1002,S00423,2025-10-13 10:36:49.123061542,AI Detector Flag,Medium,CRS0029,SUB001538,0.7928,AI_DETECTOR_THRESHOLD,True
1003,S00423,2025-10-13 08:16:53.369467455,Rapid Submission,Medium,CRS0029,SUB001538,0.0,RAPID_SUBMISSION,True
1004,S00908,2025-10-12 17:21:11.637476737,Rapid Submission,Low,CRS0029,SUB001540,14.56,RAPID_SUBMISSION,True
1005, S00045 ,2025-10-13 18:00:11.450664358,AI Detector Flag,High,CRS0029,SUB001541,0.7744,,True
1006,S00045,2025-10-13 15:27:35.517574840,Rapid Submission,Low,CRS0029,SUB001541,0.0,RAPID_SUBMISSION,True
1007,S00724,2025-10-12 13:35:43.373165691,Rapid Submission,Medium,CRS0029,SUB001542,19.07,RAPID_SUBMISSION,True
1008,S01013,2025-10-14 12:45:18.127350364,Rapid Submission,Low,CRS0029,SUB001544,0.0,RAPID_SUBMISSION,True
1009,S00206,2025-10-14 00:44:38.246981318,Rapid Submission,Low,CRS0029,SUB001545,0.0,RAPID_SUBMISSION,True
1010,S01389,2025-10-13 05:11:03.181165145,AI DETECTOR FLAG,Medium,CRS0029,SUB001546,0.3469,AI_DETECTOR_THRESHOLD,True
1011,S01169,2025-10-11 20:55:46.178426200,AI Detector Flag,High,CRS0029,SUB001547,0.1927,AI_DETECTOR_THRESHOLD,True
1012,S01366,2025-10-14 23:03:29.883725891,Rapid Submission,Medium,CRS0029,SUB001548,0.0,RAPID_SUBMISSION,True
1013,S01366,2025-10-14 23:19:29.883725891,Plagiarism Flag,High,CRS0029,SUB001548,0.3052,PLAGIARISM_SCREEN,True
1014,S00152,2025-10-11 22:12:45.971038209,Similarity Flag,Medium,CRS0029,SUB001549,0.1734,SIMILARITY_THRESHOLD,True
1015, S00327 ,2025-10-10 21:38:37.153715511,AI Detector Flag,High,CRS0029,SUB001550,0.6997,AI_DETECTOR_THRESHOLD,True
1016,S00330,2025-10-12 23:21:08.614606502,AI Detector Flag,Medium,CRS0029,SUB001552,0.3282,AI_DETECTOR_THRESHOLD,True
1017,S01376,2026-03-16 22:32:54.087170689,Ai Detector Flag,High,CRS0060,SUB001553,0.8361,AI_DETECTOR_THRESHOLD,False
1018,S00101,2026-03-17 08:58:53.100496222,Peer Report,High,CRS0060,SUB001554,,PEER_REPORT,False
1019,S00802,2026-03-16 21:43:27.341771136,AI Detector Flag,High,CRS0060,SUB001557,0.6991,AI_DETECTOR_THRESHOLD,True
1020,S01182,2026-03-18 11:34:20,AI Detector Flag,Medium,CRS0060, SUB001558 ,0.8753,AI_DETECTOR_THRESHOLD,True
1021,S01182,2026-03-18 09:01:30.292956527,Rapid Submission,Low,CRS0060,SUB001558,0.0,RAPID_SUBMISSION,False
1022,S00922,2026-03-16 23:21:28.940803998,ai detector flag,Medium,CRS0060, SUB001559 ,0.1535,AI_DETECTOR_THRESHOLD,True
1023,S00297,2026-03-16 11:22:13.959943328,AI Detector Flag,Medium,CRS0060,SUB001560,0.8885,AI_DETECTOR_THRESHOLD,True
1024,S00164,2026-03-16 14:48:04.978685538,Plagiarism Flag,High,CRS0060, SUB001563 ,0.3764,PLAGIARISM_SCREEN,True
1025,S01324,2026-03-19 07:11:16.996951618,AI Detector Flag,Medium,CRS0060,SUB001564,0.6518,AI_DETECTOR_THRESHOLD,True
1026,S00447,2026-03-14 04:35:53.709096716,Similarity Flag,High,CRS0060,SUB001566,0.1732,,1
1027,S00093,2026-03-16 21:38:47.932334270,Repeated Revision Anomaly,Medium,CRS0060, SUB001567 ,6.0,LOW_REVISION_ACTIVITY,True
1028,S01295,2026-03-17 19:10:29.048251599,AI Detector Flag,High,CRS0060,SUB001570,0.6208,AI_DETECTOR_THRESHOLD,True
1029,S00926,2026-03-14 22:02:31.123557079,Similarity Flag,Medium,CRS0060,SUB001571,0.3951,SIMILARITY_THRESHOLD,True
1030,S01430,2026-03-16 09:30:35.145119333,AI Detector Flag,High,CRS0060,SUB001572,0.8014,AI_DETECTOR_THRESHOLD,True
1031,S00388,2026-03-20 16:21:05.021347168,Unauthorized File Sharing,High,CRS0060,SUB001573,,FILE_SHARING_MONITOR,True
1032,S00451,2026-03-17 08:51:54.226975867,Rapid Submission,Low,CRS0060,SUB001574,0.0,RAPID_SUBMISSION,True
1033,S00451,2026-03-17 09:03:54.226975867,Repeated Revision Anomaly,Medium,CRS0060,SUB001574,4.0,LOW_REVISION_ACTIVITY,True
1034,S00722,2026-03-16 02:13:12.008032282,Excessive Copy-Paste,Medium,CRS0060,SUB001576,0.1616,COPY_PASTE_ANOMALY,True
1035,S00722,2026-03-16 01:38:12.008032282,Unusual Collaboration,Low,CRS0060,SUB001576,,COLLABORATION_PATTERN,True
1036,S00211,2027-02-22 10:13:53.964298772,AI Detector Flag,High,CRS0049,SUB001581,0.7297,AI_DETECTOR_THRESHOLD,True
1037,S00583,2027-02-23 01:24:08.836727688,AI Detector Flag,Medium, CRS0049 ,SUB001582,0.8467,AI_DETECTOR_THRESHOLD,False
1038,S00987,2027-02-21 10:41:59.902447701, AI Detector Flag ,Medium,CRS0049,SUB001583,0.7433,AI_DETECTOR_THRESHOLD,False
1039,S00842,2027-02-22 18:12:42.578326893,Plagiarism Flag,,CRS0049,SUB001584,0.3797,PLAGIARISM_SCREEN,True
1040,S00718,2027-02-25 00:04:43.102821517,Rapid Submission,Medium,CRS0049,SUB001585,0.0,RAPID_SUBMISSION,True
1041,S00224,2027-02-23 10:54:16.117880688,Peer Report,Medium,CRS0049,SUB001586,,,
1042,S00998,2027-02-21 07:07:47.097545771,Similarity Flag,High,CRS0049,SUB001588,0.587,SIMILARITY_THRESHOLD,True
1043,S00998,2027-02-21 08:53:47.097545771,Plagiarism Flag,High,CRS0049,SUB001588,0.587,PLAGIARISM_SCREEN,True
1044,S00538,2027-02-21 09:38:41.369845079,AI Detector Flag,High,CRS0049,SUB001590,0.9252,AI_DETECTOR_THRESHOLD,True
1045,S00748,2027-02-22 20:03:17.583855348,AI Detector Flag,High,CRS0049,SUB001594,0.7296,AI_DETECTOR_THRESHOLD,True
1046,S01167,2026-03-17 04:32:33.490431643,AI Detector Flag,High,CRS0040,SUB001595,0.6744,AI_DETECTOR_THRESHOLD,True
1047,S01035,2026-03-17 17:53:02.580808166,Plagiarism Flag,Medium,CRS0040,SUB001596,0.1757,PLAGIARISM_SCREEN,True
1048,S01185,2026-03-17 14:18:47.197154294,Similarity Flag,Medium,CRS0040,SUB001599,0.2208,SIMILARITY_THRESHOLD,True
1049,S01223,2026-03-17 13:34:32.142332836,AI Detector Flag,High,CRS0040,SUB001600,0.3757,AI_DETECTOR_THRESHOLD,True
1050,S00689,2026-03-17 21:05:42.566053054,AI Detector Flag,Medium,CRS0040,SUB001603,0.8529,AI_DETECTOR_THRESHOLD,True
1051,S00517,2026-03-19 07:40:31.015754861,Rapid Submission,Medium,CRS0040,SUB001604,0.0,RAPID_SUBMISSION,True
1052,S01016,2026-03-16 04:57:16.430560859,AI Detector Flag,High, CRS0040 ,SUB001606,0.484,AI_DETECTOR_THRESHOLD,False
1053,S01016,2026-03-16 02:50:41.008710777,Plagiarism Flag,High,CRS0040,SUB001606,0.1504,PLAGIARISM_SCREEN,False
1054,S00414,2026-03-17 03:10:11.415053254,Repeated Revision Anomaly,Low,CRS0040,SUB001608,2.0,LOW_REVISION_ACTIVITY,True
1055,S01156,2026-03-17 17:08:31.495140215,AI Detector Flag,High,CRS0040,SUB001609,0.7869,AI_DETECTOR_THRESHOLD,True
1056,S01156,2026-03-17 17:53:09.142513518,Unusual Collaboration,Low,CRS0040, SUB001609 ,,COLLABORATION_PATTERN,True
1057,S01295,2026-03-17 13:58:07.367606718,AI Detector Flag,Medium, CRS0063 ,SUB001612,0.8368,AI_DETECTOR_THRESHOLD,True
1058,S01295,2026-03-17 16:22:14.896702479,Similarity Flag,Medium,CRS0063,SUB001612,0.2568,SIMILARITY_THRESHOLD,True
1059,S00759,2026-03-17 07:37:02.404423590,AI Detector Flag,High,CRS0063,SUB001615,0.2859,AI_DETECTOR_THRESHOLD,True
1060,S00234,2026-03-18 16:51:35.806919051,AI Detector Flag,Medium,CRS0063,SUB001616,0.7007,AI_DETECTOR_THRESHOLD,True
1061,S01491,2026-03-17 03:51:46.074870348,AI Detector Flag,Medium,CRS0063,SUB001617,0.752,AI_DETECTOR_THRESHOLD,False
1062,S00122,2026-03-19 14:05:24.483975245,Excessive Copy-Paste,Medium, CRS0063 ,SUB001619,0.2182,COPY_PASTE_ANOMALY,True
1063,S00033,2026-03-17 14:56:00.612305876,AI Detector Flag,High,CRS0063,SUB001623,0.8356,AI_DETECTOR_THRESHOLD,True
1064,S00846,2026-03-16 21:42:46.849212936,Repeated Revision Anomaly,Medium,CRS0063,SUB001624,5.0,LOW_REVISION_ACTIVITY,True
1065,S01199,2026-03-16 18:17:56.167218198,AI Detector Flag,Medium,CRS0063,SUB001625,0.4595,AI_DETECTOR_THRESHOLD,True
1066,S00575,2026-03-17 13:57:10.618100690,AI Detector Flag,Medium,CRS0063,SUB001627,0.8408,AI_DETECTOR_THRESHOLD,False
1067,S00575,2026-03-17 12:19:05.220376014,Similarity Flag,Medium,CRS0063,SUB001627,0.3386,SIMILARITY_THRESHOLD,True
1068,S00575,2026-03-17 12:04:05.220376014,Plagiarism Flag,Medium,CRS0063,SUB001627,0.3386,PLAGIARISM_SCREEN,True
1069,S01209,2026-03-17 15:00:15.688719783,excessive copy-paste,High,CRS0063,SUB001628,0.0322,COPY_PASTE_ANOMALY,True
1070,S00405,2026-03-22 05:38:12.369023588,AI Detector Flag,Medium,CRS0059,SUB001630,0.2277,AI_DETECTOR_THRESHOLD,True
