history_id,student_id,snapshot_at,integrity_score,trust_factor_score,prior_confirmed_cases,prior_dismissed_cases,prior_suspicious_flags,prior_ai_flags,prior_plagiarism_flags,prior_sanction_points,recent_integrity_events,integrity_status
2132,S00427,2026-01-19,86.93,87.63,0,0,0,0,0,0,0,High
2133,S00427,2026-06-08,86.93,87.63,0,0,0,0,0,0,0,High
2134,S00427,2026-08-24,81.58,82.27,0,0,1,1,0,0,1,High
2135,S00427,2027-01-18,85.28,85.98,0,0,1,1,0,0,0,High
2136,S00428,2025-08-25,88.57,90.18,0,0,0,0,0,0,0,High
2137,S00428,2026-01-19,88.57,90.18,0,0,0,0,0,0,0,High
2138,S00428,2026-06-08,81.87,83.48,0,0,2,1,0,0,2,High
2139,S00428,2026-08-24,70.07,71.68,1,0,4,2,0,1,2,Moderate
2140,S00428,2027-01-18,74.47,76.08,1,0,4,2,0,1,0,Moderate
2141,S00429,2025-08-25,80.81,78.35,0,0,0,0,0,0,0,High
2142,S00429,2026-01-19,80.81,78.35,0,0,0,0,0,0,0,High
2143,S00429,2026-06-08,80.81,78.35,0,0,0,0,0,0,0,High
2144,S00429,2026-08-24,80.81,78.35,0,0,0,0,0,0,0,High
2145,S00429,2027-01-18,80.81,78.35,0,0,0,0,0,0,0,High
2146,S00430,2025-08-25,93.69,98.1,0,0,0,0,0,0,0,High
2147,S00430,2026-01-19,89.34,93.75,0,0,1,0,0,0,1,High
2148,S00430,2026-06-08,87.04,91.45,0,0,3,1,0,0,1,High
2149,S00430,2026-08-24,68.89,73.3,1,0,4,2,0,15,1,Moderate
2150,S00430,2027-01-18,71.94,76.35,1,0,5,2,0,15,0,Moderate
2151,S00431,2025-08-25,83.82,82.75,0,0,0,0,0,0,0,High
2152,S00431,2026-01-19,83.82,82.75,0,0,0,0,0,0,0,High
2153,S00431,2026-06-08,83.82,82.75,0,0,0,0,0,0,0,High
2154,S00431,2026-08-24,83.82,82.75,0,0,0,0,0,0,0,High
2155,S00431,2027-01-18,81.52,80.45,0,0,2,1,0,0,0,High
2156,S00432,2025-08-25,89.48,91.64,0,0,0,0,0,0,0,High
2157,S00432,2026-01-19,88.83,90.99,0,0,1,0,0,0,0,High
2158,S00432,2026-06-08,88.83,90.99,0,0,1,0,0,0,0,High
2159,S00432,2026-08-24,83.48,85.64,0,0,2,1,0,0,1,High
2160,S00432,2027-01-18,81.83,83.99,0,0,3,2,0,0,1,High
2161,S00433,2025-08-25,87.82,88.78,0,0,0,0,0,0,0,High
2162,S00433,2026-01-19,83.47,84.43,0,0,1,0,0,0,1,High
2163,S00433,2026-06-08,78.97,79.93,0,0,3,1,1,0,2,High
2164,S00433,2026-08-24,83.37,84.33,0,0,3,1,1,0,0,High
2165,S00433,2027-01-18,75.17,76.13,0,0,5,2,2,0,2,High
2166,S00434,2025-08-25,89.9,92.28,0,0,0,0,0,0,0,High
2167,S00434,2026-01-19,89.9,92.28,0,0,0,0,0,0,0,High
2168,S00434,2026-06-08,86.95,89.33,0,0,3,1,0,0,0,High
2169,S00434,2026-08-24,77.9,80.28,0,0,6,3,0,0,3,High
2170,S00434,2027-01-18,77.3,79.68,0,0,8,3,0,0,2,High
2171,S00435,2025-08-25,83.51,82.36,0,0,0,0,0,0,0,High
2172,S00435,2026-01-19,83.51,82.36,0,0,0,0,0,0,0,High
2173,S00435,2026-06-08,68.46,67.31,0,1,7,3,0,0,5,Moderate
2174,S00435,2026-08-24,74.96,73.81,0,1,7,3,0,0,0,Moderate
2175,S00435,2027-01-18,68.96,67.81,0,1,9,4,0,0,1,Moderate
2176,S00436,2025-08-25,86.4,86.89,0,0,0,0,0,0,0,High
2177,S00436,2026-01-19,85.75,86.24,0,0,1,0,0,0,0,High
2178,S00436,2026-06-08,85.75,86.24,0,0,1,0,0,0,0,High
2179,S00436,2026-08-24,80.4,80.89,0,0,2,1,0,0,1,High
2180,S00436,2027-01-18,83.45,83.94,0,0,3,1,0,0,0,High
2181,S00437,2025-08-25,81.84,79.61,0,0,0,0,0,0,0,High
2182,S00437,2026-01-19,76.89,74.65,0,1,3,2,0,0,0,High
2183,S00437,2026-06-08,70.24,68.0,0,1,6,3,0,0,1,Moderate
2184,S00437,2026-08-24,68.24,66.0,0,1,8,3,0,0,2,Moderate
2185,S00437,2027-01-18,67.29,65.05,0,1,9,4,0,0,1,Moderate
2186,S00438,2025-08-25,80.73,78.14,0,0,0,0,0,0,0,High
2187,S00438,2026-01-19,56.28,53.69,2,0,3,2,0,5,0,Moderate
2188,S00438,2026-06-08,53.33,50.74,2,0,6,3,0,5,0,Moderate
2189,S00438,2026-08-24,46.63,44.04,2,0,8,4,0,5,2,Low
2190,S00438,2027-01-18,41.98,39.39,2,0,11,6,0,5,3,Low
2191,S00439,2025-08-25,84.91,84.67,0,0,0,0,0,0,0,High
2192,S00439,2026-01-19,68.71,68.47,1,0,2,1,0,1,2,Moderate
2193,S00439,2026-06-08,68.76,68.52,1,0,3,1,0,1,1,Moderate
2194,S00439,2026-08-24,72.46,72.22,1,0,3,1,0,1,0,Moderate
2195,S00439,2027-01-18,72.46,72.22,1,0,3,1,0,1,0,Moderate
2196,S00440,2025-08-25,85.1,84.65,0,0,0,0,0,0,0,High
2197,S00440,2026-01-19,78.4,77.95,0,0,2,1,0,0,2,High
2198,S00440,2026-06-08,78.45,78.0,0,0,3,1,0,0,1,High
2199,S00440,2026-08-24,76.8,76.35,0,0,4,2,0,0,1,High
2200,S00440,2027-01-18,77.35,76.9,0,1,5,2,1,0,0,High
2201,S00441,2025-08-25,89.38,91.3,0,0,0,0,0,0,0,High
2202,S00441,2026-01-19,89.38,91.3,0,0,0,0,0,0,0,High
2203,S00441,2026-06-08,85.03,86.95,0,0,1,0,0,0,1,High
2204,S00441,2026-08-24,88.73,90.65,0,0,1,0,0,0,0,High
2205,S00441,2027-01-18,87.08,89.0,0,0,2,1,0,0,0,High
2206,S00442,2025-08-25,85.92,86.04,0,0,0,0,0,0,0,High
2207,S00442,2026-01-19,74.02,74.14,0,0,4,2,1,0,4,Moderate
2208,S00442,2026-06-08,78.17,78.29,0,0,5,3,1,0,0,High
2209,S00442,2026-08-24,71.47,71.59,0,0,7,4,1,0,2,Moderate
2210,S00442,2027-01-18,69.22,69.34,0,0,10,5,1,0,1,Moderate
2211,S00443,2025-08-25,88.85,90.47,0,0,0,0,0,0,0,High
2212,S00443,2026-01-19,88.85,90.47,0,0,0,0,0,0,0,High
2213,S00443,2026-06-08,79.8,81.42,0,1,3,1,0,0,3,High
2214,S00443,2026-08-24,79.55,81.17,0,1,4,2,0,0,1,High
2215,S00443,2027-01-18,63.25,64.87,1,1,8,4,1,1,2,Moderate
2216,S00444,2025-08-25,89.48,91.67,0,0,0,0,0,0,0,High
2217,S00444,2026-01-19,77.98,80.17,0,0,4,3,1,0,2,High
2218,S00444,2026-06-08,82.38,84.57,0,0,4,3,1,0,0,High
2219,S00444,2026-08-24,75.68,77.87,0,0,6,4,1,0,2,High
2220,S00444,2027-01-18,80.08,82.27,0,0,6,4,1,0,0,High
2221,S00445,2025-08-25,82.63,81.05,0,0,0,0,0,0,0,High
2222,S00445,2026-01-19,80.98,79.4,0,0,1,1,0,0,0,High
2223,S00445,2026-06-08,75.98,74.4,0,0,3,1,0,0,1,High
2224,S00445,2026-08-24,72.63,71.05,0,0,6,1,0,0,3,Moderate
2225,S00445,2027-01-18,76.08,74.5,0,0,7,2,0,0,0,High
2226,S00446,2025-08-25,82.47,80.41,0,0,0,0,0,0,0,High
2227,S00446,2026-01-19,78.12,76.06,0,0,1,0,0,0,1,High
2228,S00446,2026-06-08,81.82,79.76,0,0,1,0,0,0,0,High
2229,S00446,2026-08-24,81.82,79.76,0,0,1,0,0,0,0,High
2230,S00446,2027-01-18,78.52,76.46,0,1,3,1,0,0,0,High
2231,S00447,2025-08-25,87.63,89.05,0,0,0,0,0,0,0,High
2232,S00447,2026-01-19,87.63,89.05,0,0,0,0,0,0,0,High
2233,S00447,2026-06-08,78.58,80.0,0,0,3,2,0,0,3,High
2234,S00447,2026-08-24,76.98,78.4,0,0,5,3,0,0,2,High
2235,S00447,2027-01-18,78.43,79.85,0,0,8,4,0,0,0,High
2236,S00448,2025-08-25,89.71,91.76,0,0,0,0,0,0,0,High
2237,S00448,2026-01-19,89.71,91.76,0,0,0,0,0,0,0,High
2238,S00448,2026-06-08,89.71,91.76,0,0,0,0,0,0,0,High
2239,S00448,2026-08-24,89.71,91.76,0,0,0,0,0,0,0,High
2240,S00448,2027-01-18,88.06,90.11,0,0,1,1,0,0,0,High
2241,S00449,2025-08-25,86.0,86.22,0,0,0,0,0,0,0,High
2242,S00449,2026-01-19,80.65,80.87,0,0,1,1,0,0,1,High
2243,S00449,2026-06-08,72.3,72.52,0,1,6,3,0,0,4,Moderate
2244,S00449,2026-08-24,65.85,66.07,0,1,11,4,1,0,5,Moderate
2245,S00449,2027-01-18,61.2,61.42,1,1,12,5,1,1,0,Moderate
2246,S00450,2025-08-25,85.9,85.92,0,0,0,0,0,0,0,High
2247,S00450,2026-01-19,85.9,85.92,0,0,0,0,0,0,0,High
2248,S00450,2026-06-08,84.25,84.27,0,0,1,1,0,0,0,High
2249,S00450,2026-08-24,84.25,84.27,0,0,1,1,0,0,0,High
2250,S00450,2027-01-18,84.25,84.27,0,0,1,1,0,0,0,High
2251,S00451,2025-08-25,87.8,88.9,0,0,0,0,0,0,0,High
2252,S00451,2026-01-19,85.5,86.6,0,0,2,1,0,0,0,High
2253,S00451,2026-06-08,78.15,79.25,0,0,5,2,0,0,2,High
2254,S00451,2026-08-24,82.55,83.65,0,0,5,2,0,0,0,High
2255,S00451,2027-01-18,80.25,81.35,0,0,7,3,0,0,0,High
2256,S00452,2025-08-25,87.87,89.02,0,0,0,0,0,0,0,High
2257,S00452,2026-01-19,82.87,84.02,0,0,2,0,0,0,1,High
2258,S00452,2026-06-08,86.57,87.72,0,0,2,0,0,0,0,High
2259,S00452,2026-08-24,82.22,83.37,0,0,3,0,0,0,1,High
2260,S00452,2027-01-18,79.22,80.37,0,0,5,1,0,0,2,High
2261,S00453,2025-08-25,79.81,76.44,0,0,0,0,0,0,0,High
2262,S00453,2026-01-19,78.51,75.14,0,0,2,0,0,0,0,High
2263,S00453,2026-06-08,71.16,67.79,0,0,5,1,0,0,2,Moderate
2264,S00453,2026-08-24,68.86,65.49,0,0,7,2,0,0,2,Moderate
2265,S00453,2027-01-18,73.26,69.89,0,0,7,2,0,0,0,Moderate
2266,S00454,2025-08-25,87.67,88.79,0,0,0,0,0,0,0,High
2267,S00454,2026-01-19,87.67,88.79,0,0,0,0,0,0,0,High
2268,S00454,2026-06-08,87.67,88.79,0,0,0,0,0,0,0,High
2269,S00454,2026-08-24,87.67,88.79,0,0,0,0,0,0,0,High
2270,S00454,2027-01-18,87.67,88.79,0,0,0,0,0,0,0,High
2271,S00455,2025-08-25,84.79,84.24,0,0,0,0,0,0,0,High
2272,S00455,2026-01-19,84.14,83.59,0,0,1,0,0,0,0,High
2273,S00455,2026-06-08,84.14,83.59,0,0,1,0,0,0,0,High
2274,S00455,2026-08-24,78.29,77.74,0,0,2,0,1,0,1,High
2275,S00455,2027-01-18,81.99,81.44,0,0,2,0,1,0,0,High
2276,S00456,2025-08-25,93.29,97.43,0,0,0,0,0,0,0,High
2277,S00456,2026-01-19,93.29,97.43,0,0,0,0,0,0,0,High
2278,S00456,2026-06-08,86.64,90.78,0,0,3,1,0,0,1,High
2279,S00456,2026-08-24,77.59,81.73,0,1,8,3,0,0,5,High
2280,S00456,2027-01-18,75.39,79.53,0,2,10,5,0,0,2,High
2281,S00457,2025-08-25,92.82,96.61,0,0,0,0,0,0,0,High
2282,S00457,2026-01-19,89.02,92.81,0,0,2,1,1,0,0,High
2283,S00457,2026-06-08,89.02,92.81,0,0,2,1,1,0,0,High
2284,S00457,2026-08-24,79.97,83.76,0,0,5,3,1,0,3,High
2285,S00457,2027-01-18,84.42,88.21,0,0,6,3,1,0,0,High
2286,S00458,2025-08-25,91.31,94.73,0,0,0,0,0,0,0,High
2287,S00458,2026-01-19,90.31,93.73,0,1,0,0,0,0,0,High
2288,S00458,2026-06-08,90.31,93.73,0,1,0,0,0,0,0,High
2289,S00458,2026-08-24,90.31,93.73,0,1,0,0,0,0,0,High
2290,S00458,2027-01-18,90.31,93.73,0,1,0,0,0,0,0,High
2291,S00459,2025-08-25,91.56,94.85,0,0,0,0,0,0,0,High
2292,S00459,2026-01-19,91.56,94.85,0,0,0,0,0,0,0,High
2293,S00459,2026-06-08,75.06,78.35,1,1,2,1,0,1,1,High
2294,S00459,2026-08-24,78.76,82.05,1,1,2,1,0,1,0,High
2295,S00459,2027-01-18,69.06,72.35,1,1,6,3,0,1,3,Moderate
2296,S00460,2025-08-25,80.1,76.9,0,0,0,0,0,0,0,High
2297,S00460,2026-01-19,73.5,70.3,0,1,4,3,0,0,0,Moderate
2298,S00460,2026-06-08,62.75,59.55,0,1,9,4,0,0,5,Moderate
2299,S00460,2026-08-24,58.85,55.65,0,2,13,5,0,0,4,Moderate
2300,S00460,2027-01-18,54.85,51.65,0,2,17,7,1,0,1,Moderate
2301,S00461,2025-08-25,81.03,78.38,0,0,0,0,0,0,0,High
2302,S00461,2026-01-19,78.73,76.08,0,0,2,1,0,0,0,High
2303,S00461,2026-06-08,73.38,70.73,0,0,3,2,0,0,1,Moderate
2304,S00461,2026-08-24,62.83,60.18,0,1,8,4,1,0,5,Moderate
2305,S00461,2027-01-18,69.33,66.68,0,1,8,4,1,0,0,Moderate
2306,S00462,2025-08-25,83.74,82.73,0,0,0,0,0,0,0,High
2307,S00462,2026-01-19,74.19,73.18,0,0,3,1,1,0,3,Moderate
2308,S00462,2026-06-08,71.29,70.28,0,1,5,3,1,0,1,Moderate
2309,S00462,2026-08-24,66.94,65.93,0,1,8,4,1,0,3,Moderate
2310,S00462,2027-01-18,72.04,71.03,0,1,8,4,1,0,0,Moderate
2311,S00463,2025-08-25,85.33,84.84,0,0,0,0,0,0,0,High
2312,S00463,2026-01-19,75.83,75.34,1,0,0,0,0,1,0,High
2313,S00463,2026-06-08,75.83,75.34,1,0,0,0,0,1,0,High
2314,S00463,2026-08-24,75.83,75.34,1,0,0,0,0,1,0,High
2315,S00463,2027-01-18,65.13,64.64,1,0,4,3,0,1,3,Moderate
2316,S00464,2025-08-25,87.71,88.58,0,0,0,0,0,0,0,High
2317,S00464,2026-01-19,87.71,88.58,0,0,0,0,0,0,0,High
2318,S00464,2026-06-08,79.36,80.23,0,0,3,2,0,0,2,High
2319,S00464,2026-08-24,83.76,84.63,0,0,3,2,0,0,0,High
2320,S00464,2027-01-18,78.41,79.28,0,0,4,3,0,0,1,High
2321,S00465,2025-08-25,88.12,89.33,0,0,0,0,0,0,0,High
2322,S00465,2026-01-19,88.12,89.33,0,0,0,0,0,0,0,High
2323,S00465,2026-06-08,88.12,89.33,0,0,0,0,0,0,0,High
2324,S00465,2026-08-24,88.12,89.33,0,0,0,0,0,0,0,High
2325,S00465,2027-01-18,84.52,85.73,0,0,4,1,0,0,0,High
2326,S00466,2025-08-25,87.85,88.8,0,0,0,0,0,0,0,High
2327,S00466,2026-01-19,83.5,84.45,0,0,1,0,0,0,1,High
2328,S00466,2026-06-08,87.2,88.15,0,0,1,0,0,0,0,High
2329,S00466,2026-08-24,81.35,82.3,0,0,2,0,1,0,1,High
2330,S00466,2027-01-18,78.4,79.35,0,0,5,1,1,0,1,High
2331,S00467,2025-08-25,85.52,85.56,0,0,0,0,0,0,0,High
2332,S00467,2026-01-19,79.52,79.56,0,0,2,1,0,0,1,High
2333,S00467,2026-06-08,80.27,80.31,0,0,5,2,0,0,0,High
2334,S00467,2026-08-24,74.57,74.61,0,0,7,2,0,0,2,Moderate
2335,S00467,2027-01-18,71.07,71.11,0,1,13,5,0,0,0,Moderate
2336,S00468,2025-08-25,90.66,93.22,0,0,0,0,0,0,0,High
2337,S00468,2026-01-19,75.06,77.62,1,0,4,2,0,4,0,High
2338,S00468,2026-06-08,75.06,77.62,1,0,4,2,0,4,0,High
2339,S00468,2026-08-24,69.71,72.27,1,0,5,3,0,4,1,Moderate
2340,S00468,2027-01-18,60.76,63.32,2,0,6,4,0,8,0,Moderate
2341,S00469,2025-08-25,84.62,83.99,0,0,0,0,0,0,0,High
2342,S00469,2026-01-19,81.97,81.34,0,1,1,1,0,0,0,High
2343,S00469,2026-06-08,81.97,81.34,0,1,1,1,0,0,0,High
2344,S00469,2026-08-24,81.97,81.34,0,1,1,1,0,0,0,High
2345,S00469,2027-01-18,76.62,75.99,0,1,2,2,0,0,1,High
2346,S00470,2025-08-25,81.32,78.69,0,0,0,0,0,0,0,High
2347,S00470,2026-01-19,63.97,61.34,1,0,1,0,0,8,1,Moderate
2348,S00470,2026-06-08,63.07,60.44,1,0,5,2,0,8,0,Moderate
2349,S00470,2026-08-24,57.72,55.09,1,0,6,3,0,8,1,Moderate
2350,S00470,2027-01-18,61.42,58.79,1,0,6,3,0,8,0,Moderate
2351,S00471,2025-08-25,86.34,86.95,0,0,0,0,0,0,0,High
2352,S00471,2026-01-19,84.69,85.3,0,0,1,1,0,0,0,High
2353,S00471,2026-06-08,80.34,80.95,0,0,2,1,0,0,1,High
2354,S00471,2026-08-24,84.04,84.65,0,0,2,1,0,0,0,High
2355,S00471,2027-01-18,78.69,79.3,0,1,3,1,0,0,1,High
2356,S00472,2025-08-25,78.05,73.8,0,0,0,0,0,0,0,High
2357,S00472,2026-01-19,78.05,73.8,0,0,0,0,0,0,0,High
2358,S00472,2026-06-08,78.05,73.8,0,0,0,0,0,0,0,High
2359,S00472,2026-08-24,78.05,73.8,0,0,0,0,0,0,0,High
2360,S00472,2027-01-18,69.7,65.45,0,0,3,2,0,0,2,Moderate
2361,S00473,2025-08-25,85.51,85.28,0,0,0,0,0,0,0,High
2362,S00473,2026-01-19,85.51,85.28,0,0,0,0,0,0,0,High
2363,S00473,2026-06-08,80.16,79.93,0,0,1,1,0,0,1,High
2364,S00473,2026-08-24,76.16,75.93,0,0,3,3,0,0,2,High
2365,S00473,2027-01-18,72.36,72.13,0,0,5,4,1,0,2,Moderate
2366,S00474,2025-08-25,81.16,79.08,0,0,0,0,0,0,0,High
2367,S00474,2026-01-19,78.21,76.13,0,0,3,1,0,0,0,High
2368,S00474,2026-06-08,78.21,76.13,0,0,3,1,0,0,0,High
2369,S00474,2026-08-24,71.51,69.43,0,0,5,2,0,0,2,Moderate
2370,S00474,2027-01-18,75.91,73.83,0,0,5,2,0,0,0,High
2371,S00475,2025-08-25,83.77,82.78,0,0,0,0,0,0,0,High
2372,S00475,2026-01-19,73.82,72.83,0,0,5,3,0,0,1,Moderate
2373,S00475,2026-06-08,75.37,74.38,0,0,6,3,1,0,0,High
2374,S00475,2026-08-24,67.17,66.18,0,0,8,4,2,0,2,Moderate
2375,S00475,2027-01-18,71.57,70.58,0,0,8,4,2,0,0,Moderate
2376,S00476,2025-08-25,90.11,92.75,0,0,0,0,0,0,0,High
2377,S00476,2026-01-19,90.11,92.75,0,0,0,0,0,0,0,High
2378,S00476,2026-06-08,90.11,92.75,0,0,0,0,0,0,0,High
2379,S00476,2026-08-24,90.11,92.75,0,0,0,0,0,0,0,High
2380,S00476,2027-01-18,90.11,92.75,0,0,0,0,0,0,0,High
2381,S00477,2025-08-25,88.37,89.88,0,0,0,0,0,0,0,High
2382,S00477,2026-01-19,88.37,89.88,0,0,0,0,0,0,0,High
2383,S00477,2026-06-08,87.72,89.23,0,0,1,0,0,0,0,High
2384,S00477,2026-08-24,82.37,83.88,0,0,2,1,0,0,1,High
2385,S00477,2027-01-18,84.42,85.93,0,0,3,2,0,0,0,High
2386,S00478,2025-08-25,88.72,90.68,0,0,0,0,0,0,0,High
2387,S00478,2026-01-19,88.72,90.68,0,0,0,0,0,0,0,High
2388,S00478,2026-06-08,88.72,90.68,0,0,0,0,0,0,0,High
2389,S00478,2026-08-24,88.72,90.68,0,0,0,0,0,0,0,High
2390,S00478,2027-01-18,81.37,83.33,0,0,3,1,0,0,2,High
2391,S00479,2025-08-25,82.21,80.17,0,0,0,0,0,0,0,High
2392,S00479,2026-01-19,76.21,74.17,0,0,2,1,0,0,1,High
2393,S00479,2026-06-08,74.56,72.52,0,0,3,2,0,0,1,Moderate
2394,S00479,2026-08-24,78.26,76.22,0,0,3,2,0,0,0,High
2395,S00479,2027-01-18,76.61,74.57,0,0,4,3,0,0,0,High
2396,S00480,2025-08-25,84.48,83.68,0,0,0,0,0,0,0,High
2397,S00480,2026-01-19,84.48,83.68,0,0,0,0,0,0,0,High
2398,S00480,2026-06-08,79.13,78.33,0,0,1,1,0,0,1,High
2399,S00480,2026-08-24,82.83,82.03,0,0,1,1,0,0,0,High
2400,S00480,2027-01-18,72.08,71.28,0,0,8,2,1,0,1,Moderate
2401,S00481,2025-08-25,83.33,81.97,0,0,0,0,0,0,0,High
2402,S00481,2026-01-19,83.33,81.97,0,0,0,0,0,0,0,High
2403,S00481,2026-06-08,76.63,75.27,0,0,2,1,0,0,2,High
2404,S00481,2026-08-24,76.68,75.32,0,0,3,1,0,0,1,High
2405,S00481,2027-01-18,76.43,75.07,0,0,6,3,0,0,0,High
2406,S00482,2025-08-25,91.25,94.33,0,0,0,0,0,0,0,High
2407,S00482,2026-01-19,86.95,90.03,0,1,2,2,0,0,0,High
2408,S00482,2026-06-08,82.6,85.68,0,1,3,2,0,0,1,High
2409,S00482,2026-08-24,81.95,85.03,0,1,4,2,0,0,1,High
2410,S00482,2027-01-18,84.0,87.08,0,1,5,3,0,0,0,High
2411,S00483,2025-08-25,88.65,90.3,0,0,0,0,0,0,0,High
2412,S00483,2026-01-19,81.0,82.65,0,1,3,1,0,0,1,High
2413,S00483,2026-06-08,83.05,84.7,0,1,4,2,0,0,0,High
2414,S00483,2026-08-24,77.7,79.35,0,1,5,3,0,0,1,High
2415,S00483,2027-01-18,75.55,77.2,0,1,6,3,1,0,1,High
2416,S00484,2025-08-25,85.87,86.14,0,0,0,0,0,0,0,High
2417,S00484,2026-01-19,83.57,83.84,0,0,2,1,0,0,0,High
2418,S00484,2026-06-08,83.57,83.84,0,0,2,1,0,0,0,High
2419,S00484,2026-08-24,71.82,72.09,0,0,7,3,0,0,5,Moderate
2420,S00484,2027-01-18,78.32,78.59,0,0,7,3,0,0,0,High
2421,S00485,2025-08-25,77.4,72.84,0,0,0,0,0,0,0,High
2422,S00485,2026-01-19,67.75,63.19,0,0,3,1,2,0,1,Moderate
2423,S00485,2026-06-08,71.45,66.89,0,0,3,1,2,0,0,Moderate
2424,S00485,2026-08-24,71.45,66.89,0,0,3,1,2,0,0,Moderate
2425,S00485,2027-01-18,69.8,65.24,0,0,4,2,2,0,0,Moderate
2426,S00486,2025-08-25,86.13,86.36,0,0,0,0,0,0,0,High
2427,S00486,2026-01-19,86.13,86.36,0,0,0,0,0,0,0,High
2428,S00486,2026-06-08,80.78,81.01,0,0,1,1,0,0,1,High
2429,S00486,2026-08-24,83.48,83.71,0,1,1,1,0,0,0,High
2430,S00486,2027-01-18,78.48,78.71,0,1,3,1,0,0,1,High
2431,S00487,2025-08-25,84.42,83.53,0,0,0,0,0,0,0,High
2432,S00487,2026-01-19,84.42,83.53,0,0,0,0,0,0,0,High
2433,S00487,2026-06-08,79.07,78.18,0,0,1,1,0,0,1,High
2434,S00487,2026-08-24,77.07,76.18,0,0,3,1,0,0,2,High
2435,S00487,2027-01-18,81.47,80.58,0,0,3,1,0,0,0,High
2436,S00488,2025-08-25,78.92,75.41,0,0,0,0,0,0,0,High
2437,S00488,2026-01-19,74.12,70.61,0,1,2,1,1,0,0,Moderate
2438,S00488,2026-06-08,60.82,57.31,0,1,8,3,3,0,2,Moderate
2439,S00488,2026-08-24,44.17,40.66,1,1,11,5,3,6,3,Low
2440,S00488,2027-01-18,46.62,43.11,1,2,12,6,3,6,0,Low
2441,S00489,2025-08-25,85.92,86.25,0,0,0,0,0,0,0,High
2442,S00489,2026-01-19,85.92,86.25,0,0,0,0,0,0,0,High
2443,S00489,2026-06-08,85.92,86.25,0,0,0,0,0,0,0,High
2444,S00489,2026-08-24,85.92,86.25,0,0,0,0,0,0,0,High
2445,S00489,2027-01-18,85.92,86.25,0,0,0,0,0,0,0,High
2446,S00490,2025-08-25,90.75,93.68,0,0,0,0,0,0,0,High
2447,S00490,2026-01-19,90.75,93.68,0,0,0,0,0,0,0,High
2448,S00490,2026-06-08,90.75,93.68,0,0,0,0,0,0,0,High
2449,S00490,2026-08-24,90.75,93.68,0,0,0,0,0,0,0,High
2450,S00490,2027-01-18,90.75,93.68,0,0,0,0,0,0,0,High
2451,S00491,2025-08-25,89.5,91.41,0,0,0,0,0,0,0,High
2452,S00491,2026-01-19,86.55,88.46,0,0,3,1,0,0,0,High
2453,S00491,2026-06-08,86.55,88.46,0,0,3,1,0,0,0,High
2454,S00491,2026-08-24,81.2,83.11,0,0,4,2,0,0,1,High
2455,S00491,2027-01-18,80.55,82.46,0,0,5,2,0,0,1,High
2456,S00492,2025-08-25,87.85,89.27,0,0,0,0,0,0,0,High
2457,S00492,2026-01-19,87.85,89.27,0,0,0,0,0,0,0,High
2458,S00492,2026-06-08,87.85,89.27,0,0,0,0,0,0,0,High
2459,S00492,2026-08-24,82.0,83.42,0,0,1,0,1,0,1,High
2460,S00492,2027-01-18,85.7,87.12,0,0,1,0,1,0,0,High
2461,S00493,2025-08-25,90.49,92.95,0,0,0,0,0,0,0,High
2462,S00493,2026-01-19,90.49,92.95,0,0,0,0,0,0,0,High
2463,S00493,2026-06-08,83.79,86.25,0,0,2,1,0,0,2,High
2464,S00493,2026-08-24,88.19,90.65,0,0,2,1,0,0,0,High
2465,S00493,2027-01-18,79.84,82.3,0,0,5,3,0,0,2,High
2466,S00494,2025-08-25,90.33,92.92,0,0,0,0,0,0,0,High
2467,S00494,2026-01-19,85.33,87.92,0,0,2,0,0,0,1,High
2468,S00494,2026-06-08,89.03,91.62,0,0,2,0,0,0,0,High
2469,S00494,2026-08-24,89.03,91.62,0,0,2,0,0,0,0,High
2470,S00494,2027-01-18,85.08,87.67,0,0,5,2,0,0,0,High
2471,S00495,2025-08-25,88.85,90.76,0,0,0,0,0,0,0,High
2472,S00495,2026-01-19,88.85,90.76,0,0,0,0,0,0,0,High
2473,S00495,2026-06-08,88.85,90.76,0,0,0,0,0,0,0,High
2474,S00495,2026-08-24,82.5,84.41,0,1,1,1,0,0,1,High
2475,S00495,2027-01-18,84.55,86.46,0,1,2,2,0,0,0,High
2476,S00496,2025-08-25,88.96,90.97,0,0,0,0,0,0,0,High
2477,S00496,2026-01-19,87.96,89.97,0,1,0,0,0,0,0,High
2478,S00496,2026-06-08,87.96,89.97,0,1,0,0,0,0,0,High
2479,S00496,2026-08-24,82.26,84.27,0,1,2,0,0,0,2,High
2480,S00496,2027-01-18,86.01,88.02,0,1,3,0,0,0,0,High
2481,S00497,2025-08-25,91.98,95.29,0,0,0,0,0,0,0,High
2482,S00497,2026-01-19,89.03,92.34,0,0,3,1,0,0,0,High
2483,S00497,2026-06-08,89.03,92.34,0,0,3,1,0,0,0,High
2484,S00497,2026-08-24,89.03,92.34,0,0,3,1,0,0,0,High
2485,S00497,2027-01-18,74.48,77.79,0,1,8,4,1,0,4,Moderate
2486,S00498,2025-08-25,93.89,98.39,0,0,0,0,0,0,0,High
2487,S00498,2026-01-19,93.89,98.39,0,0,0,0,0,0,0,High
2488,S00498,2026-06-08,93.89,98.39,0,0,0,0,0,0,0,High
2489,S00498,2026-08-24,93.89,98.39,0,0,0,0,0,0,0,High
2490,S00498,2027-01-18,93.89,98.39,0,0,0,0,0,0,0,High
2491,S00499,2025-08-25,81.61,79.4,0,0,0,0,0,0,0,High
